Country,Manufacturing Site,Brand,Item Description,Product Group,Sub Classification,Molecule/Test Type,Dosage Form,Dosage,Managed By,Fulfill Via,Shipment Mode,Line Item Quantity,Pack_Price,First Line Designation,Weight,Freight_Cost,Freight_cost_special,Line Item Insurance (USD),item_value,Shipment_Price
1194,665,7285,580,8550,6595,707,2749,694,10265,1,673,0.693147181,2.165619238,0,8.138985591,9.31508183,2445,0.009950331,2.16676537,11110.96
779,3172,7285,623,8550,6595,877,3532,1108,10265,1,6327,11.22386912,1.156881197,1,8.87961161,10.63911934,6198,5.26357063,1.157687735,205200.45
683,2,7285,1,8550,1955,689,239,2,10265,1,2936,8.294299609,1.095273387,1,5.746203191,8.877423832,6198,2.217027205,1.0959571,8242.69
683,2,7285,755,8550,6595,1125,3532,935,10265,1,2936,11.08215793,1.437462648,0,8.138985591,9.31508183,2445,5.372914505,1.438246152,219967.72
538,869,7285,1,8550,6595,5,2749,2,10265,1,2936,12.89922233,2.375835555,1,11.22903619,11.26396501,6198,8.297620756,2.376767581,3985973.39
683,869,7285,597,8550,6595,689,2749,725,10265,1,2936,11.17574498,2.017566138,1,9.336356093,9.662439671,6198,6.172556181,2.018457041,481571.53
1083,3172,7285,597,8550,6595,689,2749,725,10265,1,2936,1.791759469,2.017566138,1,7.428927195,8.770982333,6198,0.029558802,2.018363692,6476.13
80,1415,7285,1,8550,1955,707,239,2,10265,1,6327,9.210440367,1.526056303,1,6.326149473,8.291749497,6198,3.769767958,1.526976967,40032.18
683,2,7285,597,8550,6595,689,2749,725,10265,1,2936,10.89675784,2.017566138,1,10.24980403,10.7398442,6198,5.894237531,2.018457043,398599.8
538,1415,7285,1,8550,6595,5,2749,2,10265,1,2936,11.45806793,2.360854001,0,8.138985591,9.31508183,2445,6.975965177,2.361919392,920918.42
538,3172,7285,1,8550,1955,5,2749,2,10265,1,2936,8.72923535,1.599387577,0,8.138985591,9.31508183,2445,3.261552099,1.600207416,35539.32
80,1415,7285,1,8550,6595,5,2749,2,10265,1,6327,8.90666441,2.396985768,1,7.017506143,8.854732002,6198,4.474833684,2.398055152,80819.45
1194,2,7285,1,8550,6595,5,2749,2,10265,1,673,11.35031241,2.360854001,1,10.56617553,11.08692081,6198,6.733116137,2.361784588,882062.69
779,2,7285,1,8550,1955,689,239,2,10265,1,2936,9.011157458,1.071583616,0,8.138985591,9.31508183,2445,2.970927155,1.072357031,26852.3
631,1415,7285,1,8550,6595,5,2749,2,10265,1,2936,8.517393171,2.673458756,1,6.249975242,6.564179874,6198,4.38688979,2.674553947,68237.62
1083,869,7285,580,8550,6595,707,2749,694,10265,1,2936,7.582738489,2.165619238,0,8.138985591,9.31508183,2445,2.935982269,2.166660912,26275.43
683,869,7285,1,8550,6595,5,2749,2,10265,1,2936,10.66897865,2.360854001,1,11.14116589,11.29028304,6198,6.052935869,2.36178459,493263.46
1194,869,7285,1,8550,6595,5,2749,2,10265,1,673,12.57763965,2.360854001,1,10.53076199,11.14329525,6198,7.959607841,2.361784586,2855959.93
631,869,7285,301,8550,6595,5,2749,350,10265,1,2936,8.659386957,1.726331664,1,6.396929655,8.191740021,6198,3.476304854,1.727298837,30266.4
1194,366,250,1,8550,6595,633,3532,473,10265,1,673,9.857495969,2.990719732,1,8.457655479,9.015448944,6198,5.919162635,2.991695603,369589.34
1194,540,7285,1,8550,1955,707,239,2,10265,1,673,11.62626308,1.526056303,1,8.74766979,9.737551025,6198,6.029458547,1.526860503,420555.49
1194,3172,7285,317,8550,6595,529,3532,1195,10265,1,673,7.107425474,1.845300236,0,8.138985591,9.31508183,2445,2.038619547,1.846164856,17612.51
1194,665,7285,580,8550,6595,707,2749,694,10265,1,673,9.546884035,2.165619238,1,7.592870288,8.310414994,6198,4.719480532,2.166528965,112256.11
80,869,7285,580,8550,6595,707,2749,694,10265,1,6327,9.570110521,2.165619238,0,8.138985591,9.31508183,2445,4.876722877,2.166660722,121853.31
1194,2,7285,580,8550,6595,707,2749,694,10265,1,673,10.75141379,2.165619238,0,8.138985591,9.31508183,2445,5.917764184,2.166528937,371959.21
80,869,7285,597,8550,6595,689,2749,725,10265,1,2936,10.45906663,2.017566138,1,8.037543185,9.31508183,1442,5.592850914,2.018586095,238644.89
1083,3172,7285,597,8550,6595,689,2749,725,10265,1,2936,9.848450417,2.017566138,0,8.138985591,9.31508183,2445,4.985317486,2.018586072,134659.04
683,2,7285,1,8550,6595,5,2749,2,10265,1,2936,10.84614754,2.396985768,1,11.35192303,9.31508183,1442,6.269475,2.397919799,524467.08
683,1415,7285,1,8550,6595,453,3532,1195,10265,1,2936,11.30099382,2.492378665,0,8.138985591,9.31508183,1442,6.827965039,2.493321188,909217.63
1194,3172,7285,317,8550,6595,529,3532,1195,10265,1,673,4.59511985,2.143589362,0,8.138985591,9.31508183,2445,0.896088025,2.145322433,11842.62
1194,3172,7285,597,8550,6595,689,2749,725,10265,1,6327,5.758901774,2.2782924,0,8.138985591,9.31508183,2445,1.860974538,2.280051461,13876.82
1194,540,7285,1,8550,6595,5,2749,2,10265,1,6327,3.828641396,2.079441542,0,8.138985591,9.31508183,2445,0.482426149,2.081162283,11418.85
1194,3172,7285,1,8550,1955,1125,729,1108,10265,1,673,2.772588722,2.61958322,0,8.138985591,9.31508183,2445,0.31481074,2.62137816,11294.55
1194,3172,7285,1,8550,1955,1125,729,1108,10265,1,673,5.303304908,2.574137784,0,8.138985591,9.31508183,2445,1.749199855,2.57594636,13531.98
1083,3172,7285,623,8550,6595,877,3532,1108,10265,1,6327,8.909370405,1.360976553,1,6.572282543,7.756734582,6198,3.762594492,1.362432873,23838.32
779,3172,7285,597,8550,6595,689,2749,725,10265,1,6327,5.707110265,2.2782924,0,8.138985591,9.31508183,2445,1.816452082,2.280049735,13736.38
80,3172,7285,755,8550,6595,1125,3532,935,10265,1,6327,8.463370385,1.913977102,1,6.059123196,8.709796707,6198,4.094844437,1.91581339,33499.9
80,3172,7285,378,8550,6595,592,3532,526,10265,1,6327,6.12249281,1.235471471,0,8.138985591,9.31508183,2445,1.220829921,1.236997268,12215.82
1083,540,7285,1,8550,6595,5,2749,2,10265,1,6327,9.900382738,2.079441542,1,8.58316818,8.52298439,6198,5.61509697,2.0811551,144860.58
1194,3172,7285,755,8550,6595,1125,3532,935,10265,1,673,11.25657409,1.913977102,0,8.138985591,9.31508183,2445,6.777293456,1.915646621,459271
779,3172,7285,623,8550,6595,877,3532,1108,10265,1,6327,9.254739959,1.360976553,1,6.909753282,8.080008288,6198,4.101154654,1.362432809,33601.37
655,3172,7285,1,8550,6595,5,729,2,10265,1,6327,4.691347882,0.916290732,0,8.138985591,9.31508183,2445,0.300104592,0.917586189,11265.58
1083,3172,7285,378,8550,6595,592,3532,526,10265,1,6327,7.514254653,1.235471471,1,4.48863637,7.100423128,6198,2.279316466,1.23686135,5692.77
1083,3172,7285,1,8550,1955,529,729,2,10265,1,6327,5.65248918,1.791759469,1,3.135494216,7.100431375,6198,1.32972401,1.793389595,2634.27
779,3172,7285,623,8550,6595,877,3532,1108,10265,1,6327,7.170888479,1.360976553,1,4.836281907,7.900506927,6198,2.12704052,1.362433086,6475.04
1083,3172,7285,755,8550,6595,1125,3532,935,10265,1,6327,9.066585468,1.913977102,1,6.610696045,7.100431375,6198,4.596230344,1.915646666,51364.4
538,665,7285,1,8550,6595,5,2749,2,10265,1,2936,11.23850178,2.036011984,1,9.021719013,9.637539574,6198,6.900801155,2.037714653,522480.65
1194,3172,7285,580,8550,6595,707,2749,694,10265,1,673,9.327500992,2.513656063,1,7.140453043,9.362085876,6198,5.525811441,2.515455742,139484.43
655,3172,7285,1,8550,6595,5,729,2,10265,1,6327,5.533389489,0.982078472,0,8.138985591,9.31508183,2445,0.647103242,0.983430035,11524.98
655,3172,7285,1,8550,6595,5,729,2,10265,1,6327,5.442417711,0.982078472,0,8.138985591,9.31508183,2445,0.604315967,0.983429131,11488.16
1194,1415,7285,1,8550,6595,5,2749,2,10265,1,673,11.06245776,2.545531272,1,8.545780648,9.362085876,6198,7.292166978,2.547335919,761956.39
1194,1415,7285,301,8550,6595,5,2749,350,10265,1,673,10.82059795,2.397895273,1,8.333751007,9.362085876,6198,6.889367251,2.399675498,513018.42
655,3172,7285,1,8550,6595,453,3532,1195,10265,1,6327,5.755742214,3.109953418,1,6.952728645,6.622603336,6198,2.744060639,3.112011534,7512.75
683,3172,7285,597,8550,6595,689,2749,725,10265,1,2936,10.51219278,2.2782924,1,8.100161447,9.204650214,6198,6.449126708,2.280050023,332591.01
683,665,7285,623,8550,6595,877,3532,1108,10265,1,2936,11.28979441,1.360976553,1,9.07760866,9.535731439,6198,6.121878586,1.362432928,246299.44
655,3172,7285,317,8550,6595,529,3532,1195,10265,1,6327,4.795790546,2.143589362,0,8.138985591,9.31508183,2445,1.08180517,2.14549259,12008.78
80,3172,7285,623,8550,6595,877,3532,1108,10265,1,6327,7.814399634,1.316408234,1,5.85220248,8.365164924,6198,2.745345986,1.317985239,11065.14
80,3172,7285,317,8550,6595,529,3532,1195,10265,1,6327,6.96979067,2.143589362,0,8.138985591,9.31508183,2445,2.904712875,2.145491077,19124.88
779,3172,7285,580,8550,6595,707,2749,694,10265,1,2936,3.401197382,2.503073954,1,8.543835122,9.143024665,6198,0.494696242,2.504878296,9674.02
1083,2,94,1,8550,6595,5,2749,2,10265,1,6327,8.045908742,3.305053521,1,5.620400866,7.575800013,6198,5.179421212,3.30712829,84026
1083,3172,7285,1,8550,1955,529,729,2,10265,1,6327,7.674617497,1.791759469,0,8.138985591,9.31508183,2445,3.095125017,1.793391501,21884.32
655,3172,7285,1,8550,1955,877,214,672,10265,1,6327,6.975413927,1.071583616,1,5.983936281,8.705821486,6198,1.691939134,1.073001809,8093.87
1083,3172,7285,1,8550,1955,1125,729,2,10265,1,6327,7.375882148,1.17557333,0,8.138985591,9.31508183,2445,2.080690761,1.176928038,14685.28
1083,1415,7285,597,8550,6595,689,2749,725,10265,1,6327,8.792549614,2.2782924,0,8.138985591,9.31508183,2445,4.736549264,2.280049963,68892.11
1083,3172,7285,1,8550,1955,877,214,672,10265,1,6327,7.266827348,1.071583616,0,8.138985591,9.31508183,2445,1.854734268,1.072872715,13856.14
655,3172,7285,1,8550,1955,453,727,2,10265,1,6327,5.666426688,2.681021529,0,8.138985591,9.31508183,2445,2.24495598,2.683026747,15028.47
655,540,7285,1,8550,6595,5,729,2,10265,1,6327,8.861775311,0.90016135,0,8.138985591,9.31508183,2445,3.14458322,0.901440075,21427.2
1083,665,7285,1,8550,1955,592,727,672,10265,1,6327,7.760467029,1.064710737,0,8.138985591,9.31508183,2445,2.275213896,1.065993643,15567.46
655,665,7285,1,8550,1955,592,727,672,10265,1,6327,7.395721609,1.064710737,1,6.434546519,9.482151413,6198,2.037316615,1.066122516,16222.26
1194,1415,7285,1,8550,6595,5,2749,2,10265,1,673,6.361302478,2.545531272,1,3.871201011,9.31508183,1442,2.749831735,2.547515867,17909.37
1194,540,7285,1,8550,6595,5,2749,2,10265,1,673,7.313886832,1.961502244,1,4.736198448,9.31508183,1442,3.033028058,1.963353319,20287.99
1194,540,7285,1,8550,6595,5,2749,2,10265,1,673,3.044522438,1.961502244,1,1.098612289,9.31508183,1442,0.231111721,1.963328985,11225.69
1194,3172,7285,580,8550,6595,707,2749,694,10265,1,673,9.903537551,2.503073954,1,7.761319181,9.183698611,6198,6.183757062,2.50505158,234619.91
1194,1415,7285,317,8550,6595,529,3532,1195,10265,1,673,5.602118821,2.140066163,1,2.772588722,9.31508183,1442,1.680827909,2.141968492,13132.6
779,1415,7285,755,8550,6595,1125,3532,935,10265,1,2936,8.343077871,1.81319475,1,5.476463552,7.612104482,6198,3.859676525,1.814997288,23613.98
779,3172,7285,580,8550,6595,707,2749,694,10265,1,2936,9.903537551,2.503073954,1,7.765144903,9.722185076,6198,6.183757062,2.50505158,241566.47
779,1415,7285,755,8550,6595,1125,3532,935,10265,1,2936,8.412054873,1.848454813,1,5.860786223,7.525639975,6198,3.968592357,1.850269788,25980.91
779,3172,7285,580,8550,6595,707,2749,694,10265,1,2936,8.006700845,2.503073954,1,5.886104031,8.102601563,6198,4.298237334,2.505051539,37034.62
779,3172,7285,317,8550,6595,529,3532,1195,10265,1,6327,3.931825633,2.140066163,0,8.138985591,9.31508183,2445,0.593326845,2.141970232,11479.04
779,1415,7285,755,8550,6595,1125,3532,935,10265,1,6327,8.517393171,1.81319475,0,8.138985591,9.31508183,2445,4.030694535,1.814997366,36808.53
80,3172,7285,623,8550,6595,877,3532,1108,10265,1,6327,8.476579509,1.316408234,1,6.133398043,9.31508183,1442,3.375879574,1.31798485,24235.48
683,1415,7285,1,8550,6595,453,3532,1195,10265,1,2936,7.863651265,3.090587805,1,9.084777149,8.990141232,6198,4.681853411,3.092457012,62703.56
1194,3172,7285,1,8550,6595,5,121,2,10265,1,673,5.736572297,3.349904087,1,3.951243719,9.183698611,6198,2.961140829,3.351982208,18251.92
1194,3172,7285,755,8550,6595,1125,3532,935,10265,1,673,8.870522545,1.749199855,1,6.444131257,9.183698611,6198,4.302712828,1.750979425,43619.5
1194,3172,7285,317,8550,6595,529,3532,1195,10265,1,673,9.218010878,2.143589362,1,6.317164687,9.183698611,6198,5.103396774,2.14549079,85771.96
1194,3172,7285,580,8550,6595,707,2749,694,10265,1,673,10.59665973,2.503073954,1,8.454040376,9.183698611,6198,6.875862054,2.505051559,459503.71
779,665,7285,1,8550,6595,5,2749,2,10265,1,6327,5.303304908,1.924248652,1,3.091042453,6.908804728,6198,1.25846099,1.926086379,2172.57
779,1415,7285,755,8550,6595,1125,3532,935,10265,1,6327,7.391415235,1.749199855,0,8.138985591,9.31508183,2445,2.867898902,1.750979243,18819.58
1194,3172,7285,623,8550,6595,877,3532,1108,10265,1,673,9.635608107,1.297463147,1,7.491645474,9.183698611,6198,4.485710746,1.299028865,50519.18
1194,1415,7285,597,8550,6595,689,2749,725,10265,1,673,6.192362489,2.2782924,1,3.688879454,9.183698611,6198,2.324346585,2.280226333,14020.2
779,869,7285,597,8550,6595,689,2749,725,10265,1,6327,8.188966864,2.2782924,1,5.476463552,8.101880757,6198,4.233961567,2.280225583,34903.66
1083,3172,7285,755,8550,6595,1125,3532,935,10265,1,6327,10.71683706,1.749199855,1,9.196647045,9.860118045,6198,6.137619057,1.75097931,233875.1
1083,3172,7285,378,8550,6595,592,3532,526,10265,1,6327,8.642062173,1.235471471,0,8.138985591,9.31508183,2445,3.42751469,1.23699975,24953.19
1083,3172,7285,1,8550,1955,5,727,2,10265,1,6327,8.423102268,0.875468737,0,8.138985591,9.31508183,2445,2.68988623,0.876725274,17486.96
538,665,7285,1,8550,6595,5,2749,2,10265,1,2936,11.62715553,1.924248652,0,8.138985591,9.31508183,2445,7.254792933,1.926088212,668302.1
538,665,7285,1,8550,6595,5,2749,2,10265,1,6327,10.76618762,1.924248652,1,8.869679375,8.251708263,6198,6.299629163,1.92592111,281608.04
655,3172,7285,755,8550,6595,1125,3532,935,10265,1,6327,10.43649532,1.749199855,1,8.107418812,10.08129184,6198,5.857961726,1.750979297,186119.84
655,1415,7285,597,8550,6595,689,2749,725,10265,1,6327,9.607504455,2.2782924,0,8.138985591,9.31508183,2445,5.641694282,2.280225646,141689.17
779,1415,7285,580,8550,6595,707,2749,694,10265,1,6327,9.903537551,2.503073954,1,7.848153086,9.935751915,6198,6.183757062,2.50505158,245538.62
655,3172,7285,1,8550,6595,5,729,2,10265,1,6327,5.129898715,0.887891257,0,8.138985591,9.31508183,2445,0.418710335,0.889164207,11343.99
779,869,7285,597,8550,6595,689,2749,725,10265,1,6327,6.552507887,2.2782924,0,8.138985591,9.31508183,2445,2.654649424,2.280225542,17248.45
779,1415,7285,755,8550,6595,1125,3532,935,10265,1,6327,9.772866207,1.749199855,1,7.189922171,8.43412675,6198,5.197004205,1.750979319,88142.68
1083,3172,7285,1,8550,1955,1125,729,2,10265,1,6327,7.375882148,1.17557333,0,8.138985591,9.31508183,2445,2.164471791,1.177063215,14685.98
1083,3172,7285,378,8550,6595,592,3532,526,10265,1,6327,9.303921786,1.235471471,1,6.549650742,8.541433019,6198,4.073461351,1.236999511,31970.64
1194,3172,7285,580,8550,6595,707,2749,694,10265,1,6327,6.908754779,2.503073954,1,4.770684624,9.31508183,1442,3.22644709,2.505051539,22347.42
1194,3172,7285,755,8550,6595,1125,3532,935,10265,1,6327,5.303304908,1.722766598,1,2.890371758,9.31508183,1442,1.091923301,1.724532894,12025.21
1194,3172,7285,755,8550,6595,1125,3532,935,10265,1,6327,5.241747015,1.722766598,1,2.833213344,9.31508183,1442,1.050821625,1.724531756,11969.89
1194,3172,7285,1,8550,6595,5,121,2,10265,1,6327,4.477336814,3.091042453,1,3.761200116,9.31508183,1442,1.597365331,3.093098854,12934.17
1194,869,7285,597,8550,6595,689,2749,725,10265,1,6327,10.87968736,2.2782924,0,8.138985591,9.31508183,1442,6.911358779,2.280225625,477139.2
1194,1415,7285,1,8550,6595,5,2749,2,10265,1,6327,10.97679913,3.040705639,1,8.769351708,9.31508183,1442,7.829403633,3.042756476,1178935.66
655,1415,7285,597,8550,6595,689,2749,725,10265,1,6327,10.36838441,2.2782924,1,7.850103545,10.15312112,6198,6.40070585,2.280225621,305154.73
631,665,7285,1,8550,6595,5,2749,2,10265,1,2936,10.32976785,1.906575144,0,8.138985591,9.31508183,2445,5.938591058,1.908409107,186991.53
655,665,7285,1,8550,1955,592,727,672,10265,1,6327,8.253488028,1.075002423,0,8.138985591,9.31508183,2445,2.832036181,1.076421708,18530.41
1194,3172,7285,580,8550,6595,707,2749,694,10265,1,673,8.699681401,2.503073954,1,6.672032945,8.723911382,6198,4.984565066,2.505051539,73612.32
1083,3172,7285,317,8550,6595,529,3532,1195,10265,1,6327,9.397732386,2.105352923,0,8.138985591,9.31508183,2445,5.238938843,2.107244529,98243.3
1083,3172,7285,1,8550,1955,5,727,2,10265,1,6327,7.783640596,0.854415328,0,8.138985591,9.31508183,2445,2.07819076,0.855653922,14350.22
1083,540,7285,378,8550,6595,592,3532,526,10265,1,6327,8.794067065,1.202972304,0,8.138985591,9.31508183,2445,3.529883723,1.2044795,26500.37
779,3172,7285,597,8550,6595,689,2749,725,10265,1,6327,11.05325229,2.256541154,0,8.138985591,9.31508183,2445,7.060527867,2.258469539,552182.69
779,540,7285,755,8550,6595,1125,3532,935,10265,1,6327,11.18431028,1.695615609,1,8.880168248,9.698120681,6198,6.539152336,1.697374475,337336.62
779,3172,7285,597,8550,6595,689,2749,725,10265,1,6327,10.2032958,2.256541154,0,8.138985591,9.31508183,2445,6.211703885,2.258469548,242373.83
1083,3172,7285,1,8550,1955,5,146,1108,10265,1,6327,8.702344075,2.803360381,0,8.138985591,9.31508183,2445,5.308465698,2.805383639,104552.27
1083,3172,7285,1,8550,6595,5,729,2,10265,1,6327,6.293419279,0.887891257,0,8.138985591,9.31508183,2445,0.978326123,0.889155509,11877.09
1083,1415,7285,1,8550,6595,5,2749,2,10265,1,2936,8.634976227,1.45395301,0,8.138985591,9.31508183,2445,3.707946517,1.455603861,29589.72
80,3172,7285,1,8550,1955,592,727,672,10265,1,6327,5.758901774,1.075002423,0,8.138985591,9.31508183,2445,0.837247525,1.076416293,11714.42
779,3172,7285,580,8550,6595,707,2749,694,10265,1,6327,10.37139524,2.503073954,0,8.138985591,9.31508183,2445,6.650861027,2.505051577,370152.72
80,3172,7285,1,8550,1955,5,146,2,10265,1,6327,7.960323629,2.165619238,1,6.418364936,7.59123084,6198,3.885062824,2.167526198,24137.5
1083,3172,7285,1,8550,1955,1125,729,1108,10265,1,6327,7.487733761,2.404238747,1,5.129898715,8.964113693,6198,3.682609841,2.406197864,25830.15
1083,3172,7285,1,8550,1955,5,727,2,10265,1,2936,7.803843304,0.854415328,0,8.138985591,9.31508183,2445,2.095560924,0.855653452,14416.51
1083,3172,7285,1,8550,6595,5,729,2,10265,1,2936,7.844632644,0.887891257,0,8.138985591,9.31508183,2445,2.181546765,0.889158415,14759.02
1194,3172,7285,623,8550,6595,877,3532,1108,10265,1,673,9.210440367,1.2753628,1,7.030857476,9.91669643,6198,4.03636228,1.276915226,46120.55
631,1415,7285,755,8550,6595,1125,3532,935,10265,1,2936,10.30898599,1.675225653,0,8.138985591,9.31508183,2445,5.640878173,1.676976367,141583.94
631,665,7285,1,8550,6595,5,2749,2,10265,1,2936,10.30898599,1.860974538,0,8.138985591,9.31508183,2445,5.864227589,1.862793567,174354.44
683,665,7285,1,8550,6595,5,2749,2,10265,1,2936,8.203577737,1.860974538,0,8.138985591,9.31508183,2445,3.778948651,1.862793751,30981.79
779,1415,7285,1,8550,6595,5,2749,2,10265,1,6327,7.886832999,3.040705639,1,6.8134446,8.550123004,6198,4.747363952,3.042756415,58287.79
779,869,7285,623,8550,6595,877,3532,1108,10265,1,2936,10.07693653,1.297463147,1,7.229113878,7.848106228,6198,4.92304193,1.299028879,65969.72
655,540,7285,623,8550,6595,877,3532,1108,10265,1,6327,10.88183247,1.297463147,0,8.138985591,9.31508183,2445,5.723911846,1.299028851,152920.33
655,3172,7285,1,8550,1955,1125,729,2,10265,1,6327,7.483806688,1.17557333,0,8.138985591,9.31508183,2445,2.260720889,1.177063352,15094.54
1083,3172,7285,1,8550,6595,453,3532,1195,10265,1,6327,6.398594935,2.858766418,0,8.138985591,9.31508183,2445,3.103240481,2.860797039,20988.5
1083,3172,7285,1,8550,1955,5,121,2,10265,1,6327,8.787525626,0.850150929,0,8.138985591,9.31508183,2445,2.992226134,0.851385054,19900.5
655,3172,7285,1,8550,6595,453,3532,1195,10265,1,6327,6.398594935,2.858766418,0,8.138985591,9.31508183,2445,3.103240481,2.860797039,20988.5
683,869,7285,378,8550,6595,592,3532,526,10265,1,2936,9.39938925,1.202972304,1,6.222576268,7.765055803,6198,4.121959729,1.20447963,30562.87
80,1415,7285,1,8550,6595,5,2749,2,10265,1,6327,8.985695695,2.478217662,0,8.138985591,9.31508183,2445,4.97611286,2.4797281,98465.18
80,3172,7285,1,8550,1955,1125,729,1108,10265,1,6327,6.523562306,2.369308725,0,8.138985591,9.31508183,2445,2.474014209,2.370802958,17703.3
683,869,7285,378,8550,6595,592,3532,526,10265,1,2936,10.00978263,1.202972304,1,7.096721378,8.921125125,6198,4.724995579,1.20447969,59423.1
1083,1415,7285,1,8550,6595,5,2749,2,10265,1,2936,9.202409002,2.478217662,0,8.138985591,9.31508183,2445,5.457668785,2.480190827,119663.18
655,3172,7285,378,8550,6595,592,3532,526,10265,1,6327,8.696343057,1.202972304,0,8.138985591,9.31508183,2445,3.435276695,1.204479699,25066.67
655,3172,7285,1,8550,1955,5,121,2,10265,1,6327,6.398594935,0.850150929,0,8.138985591,9.31508183,2445,0.845868268,0.851097774,11908.56
683,869,7285,623,8550,6595,877,3532,1108,10265,1,2936,11.84940484,1.255616037,1,9.080687164,8.993026048,6198,6.631500993,1.257156608,360203.39
779,1415,7285,580,8550,6595,707,2749,694,10265,1,2936,9.103756887,2.503073954,0,8.138985591,9.31508183,2445,5.386419815,2.505051541,112166.01
1083,1415,7285,1,8550,6595,5,3532,1195,10265,1,6327,7.714677474,2.024193067,1,8.786151055,9.831611779,6198,3.488292089,2.026062545,33360.46
538,540,7285,1,8550,6595,5,2749,2,10265,1,2936,11.10715031,1.880990603,0,8.138985591,9.31508183,2445,6.68448672,1.882816282,382448.33
538,869,7285,623,8550,6595,877,3532,1108,10265,1,2936,9.11316846,1.255616037,1,7.651120176,8.9575324,6198,3.914021008,1.257156634,30587.5
538,665,7285,1,8550,6595,5,2749,2,10265,1,2936,7.541152455,1.435084525,0,8.138985591,9.31508183,2445,2.638342789,1.436725694,17141.82
80,366,250,1,8550,6595,633,3532,473,10265,1,6327,8.987321813,3.615232914,1,7.40731771,8.189147353,6198,6.437255527,3.617328705,293504.34
779,3172,7285,317,8550,6595,529,3532,1195,10265,1,6327,10.73887187,2.105352923,1,7.837948916,9.718993037,6198,6.30915435,2.106800892,349652.8
655,366,250,1,8550,6595,633,3532,473,10265,1,6327,7.186144305,3.615232914,1,5.624017506,7.640699929,6198,4.64352514,3.617328728,49914.31
1083,3172,7285,580,8550,6595,707,2749,694,10265,1,6327,11.51250538,2.503073954,0,8.138985591,9.31508183,2445,7.791105377,2.505051563,1135038.76
1083,3172,7285,1,8550,1955,5,146,1108,10265,1,6327,8.009363077,2.803360381,0,8.138985591,9.31508183,2445,4.620255823,2.805383639,57827.75
1083,869,7285,597,8550,6595,689,2749,725,10265,1,6327,9.656435456,2.256541154,0,8.138985591,9.31508183,2445,5.666253663,2.258469505,144950.73
683,2,7285,1,8550,6595,453,3532,1195,10265,1,2936,8.492080491,2.826721731,1,7.846589975,8.405606668,6198,4.858416081,2.828272895,82062.64
1083,3172,7285,1,8550,1955,592,727,672,10265,1,6327,8.912069098,1.047318994,0,8.138985591,9.31508183,2445,3.163363115,1.048389495,24852.88
80,1415,7285,755,8550,6595,1125,3532,935,10265,1,6327,8.463581422,1.652497402,0,8.138985591,9.31508183,2445,3.526066364,1.653830393,31130.58
1083,3172,7285,1,8550,1955,1125,729,1108,10265,1,6327,3.044522438,2.371177884,1,1.791759469,8.126033274,6198,0.350656872,2.373136749,3574.98
1083,3172,7285,1,8550,6595,453,3532,1195,10265,1,6327,7.776535028,2.803360381,1,6.783325201,8.415751653,6198,4.126327608,2.804909302,41514.12
538,665,7285,1,8550,6595,5,2749,2,10265,1,2936,11.39324062,1.880990603,1,9.364691032,9.66129815,6198,6.970269878,1.882816283,510038.3
538,665,7285,1,8550,6595,5,2749,2,10265,1,2936,10.00220103,1.880990603,0,8.138985591,9.31508183,2445,5.582029067,1.882816284,134099.28
1083,3172,7285,1,8550,1955,1125,729,1108,10265,1,6327,3.044522438,2.371177884,1,1.386294361,7.212523056,6198,0.350656872,2.373136749,1549.93
779,1415,7285,1,8550,6595,5,2749,2,10265,1,2936,8.794976432,3.040705639,1,6.580639137,8.444334285,6198,5.38417391,3.042275543,136336.59
779,1415,7285,301,8550,6595,5,2749,350,10265,1,2936,7.847762537,2.284421122,1,5.826000107,8.131221839,6198,3.643882088,2.285901956,26005.57
538,3172,7285,1,8550,1955,1125,729,2,10265,1,2936,8.354909528,1.17557333,0,8.138985591,9.31508183,2445,3.069447311,1.177063142,20643.76
80,3172,7285,1,8550,1955,877,214,672,10265,1,6327,6.398594935,1.08180517,1,5.480638923,8.041699318,6198,1.075002423,1.082894972,4278.82
538,665,7285,1,8550,6595,5,2749,2,10265,1,2936,11.14487174,1.853168097,0,8.138985591,9.31508183,2445,6.689288276,1.854984513,384239.64
538,1415,7285,301,8550,6595,5,2749,350,10265,1,2936,9.22177475,2.264883226,0,8.138985591,9.31508183,2445,5.242698943,2.266813438,98575.23
1194,540,7285,623,8550,6595,877,3532,1108,10265,1,673,10.62480908,1.255616037,1,7.945555428,9.441620333,6198,5.143941661,1.256795259,116037.93
1194,3172,7285,580,8550,6595,707,2749,694,10265,1,673,10.88012051,2.503073954,1,9.87637326,9.502939834,6198,6.891839289,2.504587788,610264.25
80,1415,7285,301,8550,6595,5,2749,350,10265,1,6327,8.422003004,2.264883226,0,8.138985591,9.31508183,2445,4.185403293,2.266360828,50391.3
80,3172,7285,755,8550,6595,1125,3532,935,10265,1,6327,6.356107661,1.652497402,0,8.138985591,9.31508183,2445,1.609437912,1.653829182,13533.73
80,1415,7285,580,8550,6595,707,2749,694,10265,1,6327,7.859799181,2.503073954,0,8.138985591,9.31508183,2445,3.890799369,2.504587825,40210.98
631,3172,7285,1,8550,1955,877,214,672,10265,1,2936,9.546884035,1.08180517,1,9.575955235,8.611049588,6198,3.829510584,1.082895133,32836.05
